EIN	Name
362261990	LOCAL UNION NO 9 IBEW AND OUTSIDE CONTRACTORS HEALTH AND WELFARE TRUST FUND
362270695	EMMAUS BIBLE COLLEGE
362284267	CHRISTIAN MEDICAL AND DENTAL SOCIETY
362302593	UNION HEALTH SERVICE INC
362310478	ILLINOIS COLLEGE OF OPTOMETRY
362312495	ECKER CENTER FOR MENTAL HEALTH INC
362318336	Healthcare Financial Management Association
362327294	TURNING POINT BEHAVIORAL HEALTH CARE CENTER
362332472	LAKE COUNTY MEDICAL SOCIETY
362352486	ILLINOIS HEALTH AND HOSPITAL ASSOCIATION
362367980	EDUCATIONAL COMMISSION FOR FOREIGN MEDICAL GRADUATES
362371000	CHICAGO TRUCK DRIVERS UNION HEALTH AND WELFARE FUND
362373128	MENTAL HEALTH ASSOCIATION OF GREATER CHICAGO
362376645	CENTRAL STATES JOINT BOARD HEALTH AND WELFARE TRUST FUND
362376972	AMERICAN ASSOCIATION OF COLLEGES OF PHARMACY
362382334	ORAL HEALTH AMERICA AMERICAS FUND FOR DENTAL HEALTH
362387148	TRINITY CHRISTIAN COLLEGE ASSOCIATION
362392710	JERUSALEM UNIVERSITY COLLEGE
362392752	PRIVATE SCAVENGERS HEALTH AND WELFARE FUND 731 I B OF T
362418276	LOCAL NO 4 SEIU HEALTH AND WELFARE FUND
362440523	U F C W UNIONS AND EMPLOYERS MIDWEST HEALTH BENEFITS FUND
362441633	DUPAGE COUNTY MEDICAL SOCIETY
362474218	CGH MEDICAL CENTER AUXILIARY
362515281	ADLER UNIVERSITY
362515868	JUDSON UNIVERSITY A BAPTIST INSTITUTION
362521946	HELEN WHEELER CENTER FOR COMMUNITY MENTAL HEALTH
362525603	LOCAL 1 HEALTH FUND
362525679	SHEET METAL WORKERS LOCAL 91 HEALTH AND WELFARE FUND
362539399	VANDERCOOK COLLEGE OF MUSIC
362544491	HEALTHCARE FINANCIAL MANAGEMENT ASSOCIATION EDUCATIONAL FOUNDATION
362552873	AMERICAN COLLEGE OF LEGAL MEDICINE INC
362581098	MACCORMAC COLLEGE
362582852	FEDERATION OF INDEPENDENT ILLINOIS COLLEGES AND UNIVERSITIES
362588676	AMERICAN OSTEOPATHIC COLLEGE OF PHYSICAL MEDICINE AND REHABILITATION
362592395	HIGHLAND COMMUNITY COLLEGE FOUNDATION
362608742	ROBERT CROWN CENTER FOR HEALTH EDUCATION
362637617	AMERICAN COLLEGE OF HEALTH CARE ADMINISTRATORS
362644178	PRESENCE HEALTH PARTNERS SERVICES
362645180	PAUL CARLSON MEDICAL PROGRAM INC
362645920	NORTH CENTRAL BEHAVIORAL HEALTH SYSTEMS INC
362655046	INTERNATIONAL ASSOCIATION FOR HEALTHCARE SECURITY AND SAFETY
362656113	MCGAW MEDICAL CENTER OF NORTHWESTERN UNIVERSITY
362658309	COMMISSION ON ACCREDITATION OF HEALTHCARE MANAGEMENT EDUCATION
362681352	AMERICAN COLLEGE HEALTH ASSOCIATION
362688697	LOCAL 705 IB OF T HEALTH AND WELFARE FUND
362692857	NATIONAL HEALTH ASSOCIATION
362703057	AMERICAN COLLEGE OF PROSTHODONTISTS
362709982	PRESENCE BEHAVIORAL HEALTH
362716459	CHRISTIAN COLLEGE CONSORTIUM INC
362722198	BENEDICTINE UNIVERSITY
362734435	UNIVERSITY CHRISTIAN MINISTRY AT NORTHWESTERN UNIVERSITY
362743287	TCA HEALTH INC
362754309	DUANE DEAN
362775103	BOBBY E WRIGHT COMPREHENSIVE BEHAVIORAL HEALTH CENTER INC AND AFFILIATE
362793369	JOHNSTON R BOWMAN JR HEALTH CENTER
362836998	PILSEN-LITTLE VILLAGE COMMUNITY MENTAL HEALTH CENTER INC
362839091	WILLOWS HEALTH CENTER
362848084	UNIVERSITY PROFESSIONALS OF ILLINOIS LOCAL 4100
362852334	COLLEGE OF LAKE COUNTY FOUNDATION
362856777	NATIONAL COLLEGE OF PROBATE JUDGES
362857025	ILLINOIS ASSOCIATION FOR COLLEGE ADMISSION COUNSELING
362857218	SEIU LOCAL 1 AND PARTICIPATING EMPLOYERS HEALTH TRUST
362868605	COUNCIL OF MEDICAL SPECIALTY SOCIETIES
362887899	ILLINOIS COUNCIL OF HEALTH SYSTEM PHARMACISTS
362893854	CHICAGO FAMILY HEALTH CENTER INC
362894128	HOWARD BROWN HEALTH CENTER
362902642	AMERICAN COLLEGE OF MOHS SURGERY INC
362905672	INTERNATIONAL SOCIETY OF PSYCHIATRIC-MENTAL HEALTH NURSES
362913108	EHS HOME HEALTH CARE SERVICES INC
362915937	AMERICAN ASSOCIATION OF MEDICAL SOCIETY EXECUTIVES
362917302	OAKTON COMMUNITY COLLEGE EDUCATIONAL FOUNDATION
362922469	CHICAGO WOMENS HEALTH CENTER
362941623	UNITE HERE LOCAL 25 AND HOTEL ASSOCIATION OF WASHINGTON DC HEALTH AND WELFARE FUND
362945562	ASSOCIATION OF UNIVERSITY ANESTHESIOLOGISTS
362974400	GALENA AREA EMERGENCY MEDICAL SERVICE DISTRICT
362990533	WAUBONSEE COMMUNITY COLLEGE FOUNDATION
363007817	AMERICAN COLLEGE OF TOXICOLOGY
363011951	ASSOCIATION OF UNIVERSITY TECHNOLOGY MANAGERS INC
363016881	ACCREDITATION ASSOCIATION FOR AMBULATORY HEALTH CARE INC
363020034	UNIVERSITY OF CHICAGO SELF INSURANCE TRUST
363028757	MORTON COLLEGE FOUNDATION
363031209	CHICAGO HOSPITAL COUNCIL EMPLOYEE BENEFIT PLAN
363037232	ROCK VALLEY COLLEGE FOUNDATION
363042313	HOFFER PLASTICS CORPORATION HEALTH BENEFIT PLAN TRUST
363045007	ALEXIAN BROTHERS CENTER FOR MENTAL HEALTH
363047069	HEALTHCARE ASSOCIATES CREDIT UNION
363059249	MIDWEST BUSINESS GROUP ON HEALTH
363071272	FEDERATION OF STATE MEDICAL BOARDS RESEARCH AND EDUCATION FOUNDATION
363088628	ERIE FAMILY HEALTH CENTER INC
363089812	TRITON COLLEGE FOUNDATION
363103980	JOINT REVIEW COMMITTEE ON EDUCATION IN DIAGNOSTIC MEDICAL SONOGRAPHY JRC-DMS
363108821	ST AUGUSTINE COLLEGE
363117539	ILLINOIS LIFE AND HEALTH INSURANCE GUARANTY ASSOCIATION
363125193	NORTHWEST COMMUNITY HOSPITAL FOUNDATION
363125209	NORTHWEST COMMUNITY HEALTHCARE
363133254	IHRSA INTL HEALTH RACQUET AND SPORTSCLUB ASSOCIATION
363134423	QUAD CITIES LOCAL 518M GRAPHIC COMMUNICATIONS CONF IBT HEALTH AND WELFARE
363143826	HEALTH AND MEDICINE POLICY RESEARCH GROUP
363145476	AUDITORIUM THEATRE OF ROOSEVELT UNIVERSITY INC
363149881	ILLINOIS ASSOCIATION FOR INFANT MENTAL HEALTH CO ERIKSON INSTITUTE
363152022	INDEPENDENCE HEALTH AND THERAPY
363152959	NORTHWESTERN MEMORIAL HEALTHCARE
363157624	CITY COLLEGES OF CHICAGO FOUNDATION
363166033	RIVERSIDE HEALTHCARE FOUNDATION
363166895	SINAI HEALTH SYSTEM
363167726	RIVERSIDE HEALTH SYSTEM
363169273	UNITED METHODIST ASSOCIATION OF HEALTH AND WELFARE MINISTRIES
363171297	AMERICAN ISLAMIC COLLEGE
363180819	NORTHWESTERN UNIVERSITY MASTER WELFARE BENEFIT TRUST
363181170	UCM COMMUNITY HEALTH AND HOSPITAL DIVISION INC
363193655	CRAY MEDICAL RESEARCH FOUNDATION
363193787	RUSH COPLEY MEDICAL CENTER INC
363196550	HEALTH BRIDGE CORPORATION
363196559	CENTEGRA HEALTH SYSTEM
363196628	RAVENSWOOD HEALTH CARE FOUNDATION
363196647	HEALTHCARE FOUNDATION OF HIGHLAND PARK
363197647	NEAR NORTH HEALTH SERVICE CORPORATION
363208430	AMERICAN COLLEGE OF HEALTHCARE EXECUTIVES
363221830	NATIONAL COMMISSION ON CORRECTIONAL HEALTH CARE
363223988	ILLINOIS CAUCUS FOR ADOLESCENT HEALTH
363231571	ASSISTANCE IN HEALTHCARE INC
363239703	INGALLS HEALTH VENTURES
363240562	BLACK HAWK COLLEGE FOUNDATION
363241458	SWEDISHAMERICAN HEALTH SYSTEM CORP
363241658	NORTH SUBURBAN HEALTHCARE FOUNDATION CO MR DOUGLAS SWILL - DRINKER BIDDLE
363245901	LOCAL 1 HEALTH AND MAINTENANCE FUND
363248578	UNION COLLEGE HOUSING INC
363257072	LAKE SUPERIOR COLLEGE FOUNDATION I
363257131	NORWEGIAN AMERICAN HOSPITAL FOUNDATION
363259761	CRUSADERS HEALTH FOUNDATION
363260495	ALEXIAN BROTHERS HEALTH SYSTEM
363265979	TRUSTEES OF LIQUOR AND ALLIED WORKER UNION LOCAL 3 HEALTH AND WELFARE SALES
363276552	ALEXIAN BROTHERS HOSPITAL NETWORK
363286244	FOUNDATION FOR THAYER COUNTY HEALTH SERVICES
363291678	DAKOTA COLLEGE AT BOTTINEAU FOUNDATION
363296437	NEW TOWN HEALTH SUPPORT CORPORATION
363297853	SANFORD HEALTH FOUNDATION
363297854	MESABI RANGE COLLEGE FOUNDATION
363308953	LAWNDALE CHRISTIAN HEALTH CENTER
363309247	MEDICAL DENTAL STAFF ASSOCIATION
363313052	HEALTH INDUSTRY BUSINESS COMM COUNCIL
363314157	REGIONAL WEST HEALTH SERVICES
363317058	ACCESS COMMUNITY HEALTH NETWORK
363317820	HUTCHINSON HEALTH FOUNDATION
363321751	TRINITY HEALTH FOUNDATION
363330928	PRESENCE HEALTHCARE SERVICES
363330929	PRESENCE HEALTH FOUNDATION BOARD OF TRUSTEES
363332192	SECTION OF WOMENS HEALTH APTA
363333867	INDIAN AMERICAN MEDICAL ASSOCIATION ILLINOIS
363340649	CNA EMPLOYEES HEALTH PLAN TRUST
363341154	AMERICAN COLLEGE OF OSTEOPATHIC FAMILY PHYSICIANS INC
363342448	LOYOLA UNIVERSITY HEALTH SYSTEM
363348305	DOROTHY DAY HOSPITALITY HOUSE
363348763	JAMESTOWN REGIONAL MEDICAL CENTER FOUNDATION INC
363351952	TRINITY REGIONAL HEALTH SYSTEM
363357004	CHILDRENS HOSPITAL OF CHICAGO MEDICAL CENTER
363357006	ANN AND ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO FOUNDATION
363358690	ELGIN COMMUNITY COLLEGE FOUNDATION
363369241	ILLINOIS PRIMARY HEALTH CARE ASSOCIATION
363370216	COPLEY VENTURES INC CO RUSH COPLEY MEDICAL CENTER
363370218	CCHC CATHOLIC CEO HEALTHCARE CONNECTION
363371948	FOUNDATION FOR EDUCATION IN HEALTHCARE MANAGEMENT
363377698	MIDWESTERN UNIVERSITY
363377699	MIDWESTERN UNIVERSITY PROPERTIES CORP
363377788	COMMUNITY HEALTHCARE ASSOCIATIONS OF THE DAKOTAS
363381598	OPEN CITIES HEALTH CENTER INC
363393780	CHILDRENS HOSPITAL OF CHICAGO FACULTY PRACTICE PLAN INC
363401846	METROPOLITAN CHICAGO HEALTHCARE COUNCIL
363412789	EAST AFRICA MEDICAL ASSISTANCE FOUNDATION
363414823	BRYAN HEALTH
363418205	OURS TO SERVE HOUSE OF HOSPITALITY
363418207	ST JOSEPHS HOSPITAL FOUNDATION
363431210	BENEFIT FUND OF MCKENZIE COUNTY SYSTEMS
363432018	FUND FOR ADVANCEMENT OF MEDICAL EDUCATION AND RESEARCH
363447067	JAMESTOWN COLLEGE FOUNDATION INC
363447832	CHICAGO HEALTH EXECUTIVE FORUM
363460675	NELSON COUNTY HEALTH SERVICES FOUNDATION
363461891	DANIELS MEMORIAL HOSPITAL FOUNDATION INC
363463211	CHOUTEAU COUNTY HEALTH CARE FOUNDATION
363464641	NORTHERN MONTANA HEALTH CARE FOUNDATION INC
363465523	ASSOCIATION OF KERALA MEDICAL GRADUATES
363465840	PARK NICOLLET HEALTH SERVICES
363468143	AMERICAN DENTAL HYGIENIST ASSOCIATION INSTITUTE FOR ORAL HEALTH
363492268	ABRAHAM LINCOLN HEALTHCARE FOUNDATION
363492306	WILL GRUNDY MEDICAL CLINIC INC
363494697	ANOKA TECHNICAL COLLEGE FOUNDATION
363505833	HEALTH WORLD INC
363510390	HULT CENTER FOR HEALTHY LIVING INC
363512203	MINNESOTA HEALTH FAIRS INC
363513553	GOOD SAMARITAN HEALTH SERVICES FOUNDATION
363513954	EDWARD-ELMHURST HEALTHCARE
363518450	SAINT JOSEPH HOSPITAL SERVICE LEAGUE
363518476	TRI COUNTY HEALTH CARE FOUNDATION INC
363522304	UNITY MEDICAL CENTER FOUNDATION
363532234	GLOBAL HEALTH MINISTRIES
363542187	SANFORD HEALTH FOUNDATION HILLSBORO
363542658	HEALTHY SMILES HEALTHY CHILDREN
363555528	EDWARD HEALTH AND FITNESS CENTER
363557470	PERKINS COUNTY HEALTH SERVICES FDN
363563802	LEGAL COUNCIL FOR HEALTH JUSTICE
363573679	NEBRASKA HEALTH CARE FOUNDATION
363588501	CLOQUET COMMUNITY MEMORIAL HOSPITAL FOUNDATION
363590295	SUBURBAN PRIMARY HEALTH CARE COUNCIL
363593614	AMERICAN COLLEGE OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE
363597000	BARRETT HOSPITAL FOUNDATION INC
363599461	JUNIOR COUNCIL CO LURIE CHILDRENS HOSPITAL FOUND
363627205	FOUNDATION FOR COMMUNITY HEALTH
363630014	SCHUYLER MEMORIAL HOSPITAL FOUNDATION INC
363649217	CLARKSON COLLEGE
363654497	INTERNATIONAL ACADEMY OF INDEPENDENT MEDICAL EVALUATORS
363661051	ALIVIO MEDICAL CENTER INC
363662839	SWEET GRASS COMMUNITY HEALTH CARE FOUNDA
363665972	NEBRASKA COMPREHENSIVE HEALTH INSUR
363666533	AMITY FELLOWSERVE INC
363666960	ASSOCIATION OF HEALTHCARE INTERNAL AUDITORS
363668803	HEALTHCARE LEADERSHIP COUNCIL
363678909	ROBERT YOUNG CENTER FOR COMMUNITY MENTAL HEALTH
363683991	UNIVERSITY OF MANITOBA FOUNDATION USA INC
363696591	AMERICAN COLLEGE OF CONSTRUCTION LAWYERS
363698130	ACCREDITATION COUNCIL FOR GRADUATE MEDICAL EDUCATION
363699672	NEBRASKA METHODIST HEALTH SYSTEM SELF INSURANCE TRUST FUND
363719223	ROCHELLE COMMUNITY HOSPITAL FOUNDATION
363725634	MASONIC FAMILY HEALTH SERVICES
363726188	AMERICAN HEALTHCARE RADIOLOGY ADMINISTRATORS EDUCATION FOUNDATION INC
363726310	CENTEGRA HEALTH SYSTEM FOUNDATION
363729320	FARGO-MOORHEAD HOME BUILDERS HEALTH PLAN AND TRUST
363738206	NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES
363740744	ILLINOIS CHAPTER OF THE AMERICAN COLLEGE OF CARDIOLOGYATTNNANCY MUELLER
363741400	GOOD SHEPHERD HOSPITAL MEDICAL STAFF ASSOCIATION
363741867	INTERNATIONAL SOCIETY OF HOSPITALITY CONSULTANTS
363745256	PERRY MEMORIAL HOSPITAL FOUNDATION
363746586	INTERNATIONAL COLLEGE OF DENTISTS USA SECTION FOUNDATION INC
363763254	MERCER FOUNDATION FOR HEALTH
363766000	DALY HOSPITAL FOUNDATION INC
363766438	VALLEY COUNTY HEALTH SYSTEM FOUNDATION
363775696	HEARTLAND ALLIANCE HEALTH
363789879	WESTSIDE HEALTH AUTHORITY
363798678	COMMUNITY HEALTH PARTNERSHIP OF ILLINOIS INC
363799834	CHRISTIAN COMMUNITY HEALTH CENTER
363801509	ASSOC OF BUS ADMINS OF CHRISTIAN COLLEGES
363811504	CONCEPT RESTAURANTS INC EMPLOYEE HEALTH PLAN
363825707	CHICAGOLAND RACE MEET OPERATORS EMPLOYEES HEALTH AND WELFARE TRUST
363826410	NATIONAL CPA HEALTH CARE ADVISORS ASSOC
363829342	MEDICAL REVIEW OFFICER CERTIFICATION
363831793	COMMUNITY HEALTH NFP
363832796	HEALTH PARTNERS INITIATIVE
363843377	HEARTLAND INTERNATIONAL HEALTH CENTER
363843543	PARTNERSHIP HEALTH CENTER INC
363845253	PRIMECARE COMMUNITY HEALTH INC
363850120	WEBSTER COUNTY COMMUNITY HOSPITAL FOUNDATION INC
363854788	OTTAWA REGIONAL HOSPITAL AUXILIARY
363867476	TABOR HILLS HEALTH CARE FACILITY INC
363874007	ROSECRANCE HEALTH NETWORK
363903595	SAINT ANTHONY HEALTH MINISTRIES
363906745	HEALTHCARE INFORMATION AND MANAGEMENT SYSTEMS SOCIETY
363909443	FEDERATION OF COLLEGE CLERICAL AND TECHNICAL PERSONNEL LOCAL 1708
363910201	INDIAN AMERICAN MEDICAL ASSOCIATION IL CHARITABLE FOUNDATION INC
363910261	EDGEWATER MEDICAL CENTER CO EUGENE CRANE CUSTODIAN
363913722	FRIENDS OF COMMUNITY MEMORIAL HOSPITAL - A FOUNDATION
363917885	HAMDARD CENTER FOR HEALTH AND HUMAN SERVICES
363920055	HEALTHCARE FINANCIAL MANAGEMENT EDUCATION FOUNDATION GROUP RETURN
363926044	GLENOAKS HOSPITAL FOUNDATION
363929182	ILLINOIS MENTAL HEALTH COUNSELORS ASSOC
363939156	MORRIS HOSPITAL FOUNDATION
363954197	GREAT PLAINS HEALTH CARE FOUNDATION
363955804	MIDWESTERN UNIVERSITY FOUNDATION
363959353	PUBLIC HEALTH INSTITUTE OF METROPOLITAN CHICAGO
363985468	FAMILY HEALTH NETWORK
363992537	NATIONAL BOARD OF VETERINARY MEDICAL EXAMINERS
363993337	LITTLE COMPANY OF MARY HOSPITAL FOUNDATION
363999692	UNIVERSITY OF CHICAGO RETIREE MEDICAL TRUST
364007569	OTTAWA REGIONAL HOSPITAL FOUNDATION
364008359	HEALTHCARE INFORMATION AND MANAGEMENT SYSTEMS SOCIETY FOUNDATION
364028076	HEALTHCONNECT ONE
364037473	ELMHURST MEMORIAL HEALTHCARE
364042262	ST MARGARETS HOSPITAL FOUNDATION
364046278	RUSH SYSTEM FOR HEALTH
364061730	FIRST INTERSTATE BANCSYSTEM INC HEALTH BENEFITS TRUST
364072494	ASSOCIATION OF ACADEMIC HEALTH SCIENCES LIBRARIES
364075641	BOULEVARD OF CHICAGO INC THE ROAD TO HEALTH AND HOME
364087277	HEALTHY START
364090934	ONEOK INC EMPLOYEES RETIREE MEDICAL BENEFIT TRUST
364109801	SCHOOL HEALTH LINK INCORPORATED
364120950	MULTICULTURAL FOODSERVICE AND HOSPITALITY ALLIANCE
364132865	PRIMARY HEALTHCARE ASSOCIATES SC
364135679	NATIONAL BOARD OF OSTEOPATHIC MEDICAL EXAMINERS INC
364138353	ADVENTIST HEALTH PARTNERS INC
364143124	DECORATORS UNION LOCAL 17 HEALTH AND WELFARE FUND
364147189	FAIRVIEW HEIGHTS MEDICAL GROUPSC CO BJC MEDICAL GROUP LC
364147437	PROCTOR HEALTH SYSTEMS
364155234	HEALTHY FAMILIES CHICAGO INC
364161801	FRIEND FAMILY HEALTH CENTER INC
364166125	ISLAMIC MEDICAL ASSOCIATION OF NORTH AMERICA
364166644	NORTHWESTERN UNIVERSITY DELTA CHI HOUSE CORPORATION
364184771	AMERICAN MEDICAL REHABILITATION PROVIDERS ASSOCIATION INC
364187411	ST ELIZABETH HEALTH FOUNDATION DBA HEALTHCARE FIRST SCHOLARSHIPS
364204300	WOMANS BOARD OF NORTHWESTERN MEMORIAL HOSPITAL
364221899	NATIONAL TAIWAN UNIVERSITY ACADEMIC DEVELOPMENT FOUNDATION
364225812	UNIVERSITY OF CHICAGO CHARTER SCHOOL CORPORATION
364229548	NORTH LAWNDALE COLLEGE PREPARATORY CHARTER HIGH SCHOOL INC
364245509	EMMANUEL HOSPITAL ASSOCIATION
364259889	MEDICAL FITNESS ASSOCIATION INC
364264350	HAMMOND-HENRY HOSPITAL FOUNDATION
364277029	FAMILY HEALTH PARTNERSHIP
364291606	HILLSIDE HEALTH CARE INTERNATIONAL
364305675	SPECIALTY HEALTHCARE BENEFITS COUNCIL INC
364305678	FOUNDATION OF THE AMERICAN COLLEGE OF ALLERGY ASTHMA AND IMMUNOLOGY
364310557	CENTRAL DUPAGE SPECIAL HEALTH ASSOCIATION
364310820	MOUNT SINAI HOSPITAL MEDICAL CENTER ENDOWMENT FOUNDATION
364311943	GIBSON AREA HOSPITAL FOUNDATION
364336490	NEW HEALTH FOUNDATION WORLDWIDE
364340137	SAINT ANTHONY HEALTH AFFILIATES
364344125	LORETTO HOSPITAL FOUNDATION
364346917	FAMILY CHRISTIAN HEALTH CENTER
364377235	INTERNATIONAL FOUNDATION FOR SKK UNIVERSITY INC
364391169	FRIENDS OF NORTHSIDE COLLEGE PREPARATORY HIGH SCHOOL
364397387	MASONIC FAMILY HEALTH FOUNDATION INC
364409076	FRIENDS OF THE UNIVERSITY OF AUCKLAND INC
364413031	WEISS MEMORIAL HOSPITAL FOUNDATION
364426554	UNIVERSITY CENTER OF LAKE COUNTY
364432108	HEALTHCARE INFORMATION AND MANAGEMENT SYSTEMS SOCIETY - SO CALIFORNIA CHAPTER
364432998	EWHA WOMANS UNIVERSITY ALUMNAE ASSOCIATION OF NORTH AMERICA
364448208	DUPAGE HEALTH COALITION
364454775	CHABAD LUBAVITCH HOSPITALITY CENTER ESHEL HACHNOSAS ORCHIM
364458371	CARLE COMMUNITY HEALTH CORPORATION
364463462	UNIVERSITY OF ALBERTA FOUNDATION USA INC
364475148	GOOD SAMARITAN MEDICAL DENTAL MINIS
364475369	TRI CITY HEALTH PARTNERSHIP
364483505	NATIONAL CENTER FOR HEALTHCARE LEADERSHIP
364483980	ASIAN UNIVERSITY FOR WOMEN AUW SUPPORT FOUNDATION
364499974	DOWNERS GROVE FIRE DEPARTMENT IAFF LOCAL 3234 POST RETIREMENT HEALTH
364500805	CENTRAL MICHIGAN UNIVERSITY RESEARCH CORPORATION
364504991	ALLEN MEDICAL CENTER MEDICAL OFFICE BUILDING
364526722	MIDWEST ASIAN HEALTH ASSOCIATION
364530109	HEALTHY COMMUNITIES OF LAPORTE COUNTY INC
364532820	ST LUKES HEALTH CARE FOUNDATION
364546548	MEDICAL CARE ACCESS COALITION OF DICKINSON IRON COUNTIES INC
364550324	INDIANA HEALTH INFORMATION EXCHANGE INC
364550416	PLUMBERS AND PIPEFITTERS LOCAL NO 633 HEALTH AND WELFARE
364570934	VIP COLLEGE AVENUE HOUSING DEVELOPMENT FUND CORPORATION
364588657	OREGON SCHOOL-BASED HEALTH ALLIANCE
364592814	UPMC AND WASHINGTON HOSPITAL CANCER CENTER
364595806	MERRIAM HEALTH CARE PROPERTIES INC
364616681	CALIFORNIA HOSPITAL ASSESSMENT AND REPORTING TASK FORCE
364619621	MICHIGAN COLLEGE ACCESS NETWORK
364635877	ALLIANCE FOR MEDICAL OUTREACH AND RELIEF
364636691	ST MARYS HOSPITAL FOUNDATION
364639819	ALLIANCE HEALTH MANAGEMENT SERVICES LLC
364641083	RICHARDTON HEALTHCARE FOUNDATION
364642420	KERN MEDICAL CENTER FOUNDATION
364644408	UNIVERSITY OF RHODE ISLAND RESEARCH FOUNDATION
364678628	FRIENDS OF KIOWA DISTRICT HOSPITAL AND MANOR FOUNDATION INC
364681649	DISTRICT 2 FLORIDA OSTEOPATHIC MEDICAL ASSOCIATION INC
364682140	LOS ANGELES PACIFIC UNIVERSITY
364692342	CONTINUING MEDICAL EDUCATION COALITION INC
364757835	KATHELENES COMPASSIONATE ADULT DAY HEALTH SERVICES INC
364758743	MICHIGAN HELPS MEDICAL TEAM
364769050	FRIENDS OF BOCCONI UNIVERSITY INC CO PAVIA AND HARCOURT LLP
364774713	LSU HEALTH SCIENCES CENTER - SHREVEPORT FACULTY GROUP PRACTICE
364825354	EMERALD UPPER MIDWEST HEALTHCARE HOLDING CORPORATION
364841407	OREGON SOCIETY OF MEDICAL ONCOLOGY
364852171	BEAUMONT HEALTH FOUNDATION
364883171	BELLA HEALTH AND WELLNESS INC
364928199	SC HEALTH SCIENCES 2 INC
366033646	AUXILIARY TO THE AMERICAN VETERINARY MEDICAL ASSOCIATION
366051305	BEER INDUSTRY LOCAL UNION NO 703 HEALTH AND WELFARE FUND
366056201	UNIVERSITY OF CHICAGO CANCER RESEARCH FOUNDATION
366066612	INTL ASSOC OF HEALTHCARE CENTRAL SERVICE MATERIEL MGMT
366069119	TEAMSTERS LOCAL 727 HEALTH AND WELFARE FUND
366073848	EXCAVATING GRADING AND ASPHALT CRAFT 731 HEALTH AND WELFARE FUND
366073849	GARAGE ATTENDANTS LINEN AND LAUNDRY HEALTH AND WELFARE FUND LOCAL 731 IBT
366076696	HEALTH AND WELFARE TRUST LOCAL NO743
366080517	AMERICAN MEDICAL ASSOCIATION FOUNDATION
366086819	NORTHERN ILLINOIS UNIVERSITY FOUNDATION
366090694	BOILERMAKERS NATIONAL HEALTH AND WELFARE FUND
366095017	UNIVERSITY CLUB SCHOLARSHIP FUND
366098082	ASSOC FOR HOSPITAL MED EDU
366108149	AMERICAN COLLEGE OF LABORATORY ANIMAL MEDICINE
366108514	KAPPA KAPPA GAMMA HOUSE ASSOCIATION OF NORTHWESTERN UNIVERSITY
366108743	UNIVERSITY OF CHICAGO PROPERTY HOLDING CORPORATION
366108790	ILLINOIS PUBLIC HEALTH ASSOCIATION
366109822	RENAISSANCE SOCIETY AT THE UNIVERSITY OF CHICAGO
366110305	PLUMBERS AND PIPEFITTERS LOCAL 23 UA HEALTH AND WELFARE FUND
366112087	COLUMBIA COLLEGE CHICAGO
366112686	POLISH AMERICAN MEDICAL SOCIETY
366116589	AMERICAN MEDICAL STUDENT ASSOC FOUNDATION
366117739	AMERICAN VETERINARY MEDICAL FOUNDATION
366121856	OPERATING ENGINEERS LOCAL NO 965 HEALTH BENEFIT FUND
366125578	AMERICAN COLLEGE OF RADIOLOGY FOUNDATION
366125658	CHAUFFEURS TEAMSTERS AND HELPERS LOCAL NO 301 I B OF T HEALTH AND WELFARE
366126178	CHICAGO VETERINARY MEDICAL ASSOCIATION INC
366126628	GLAZING EMPLOYERS AND GLAZIERS UNION LOCAL NO 27 HEALTH AND WELFARE FUND
366134600	COLLEGE OF AMERICAN PATHOLOGISTS FOUNDATION
366135387	SAUK VALLEY COLLEGE FOUNDATION
366138154	COOK COUNTY COLLEGE TEACHERS UNION LOCAL 1600
366144553	ASSOCIATION OF AMERICAN VETERINARY MEDICAL COLLEGES
366157689	NORTHERN ILLINOIS AND IOWA LABORERS HEALTH AND WELFARE TRUST
366168815	ILLINOIS PODIATRIC MEDICAL ASSOCIATION
366191374	COLLEGE AND UNIVERSITY CREDIT UNION
366198426	INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 399 HEALTH AND WELFARE TRU
366211030	ILLINOIS VALLEY CONTRACTORS INDUSTRIAL ADVANCEMENT FUND
366212451	BIOMEDICAL ENGINEERING SOCIETY
366217703	EDITH L PATTERSON COMMUNITY GENERAL HOSPITAL TRUST
366219639	FOX VALLEY LABORERS HEALTH AND WELFARE FND
366602783	STUDIO MECHANICS LOCAL 476 HEALTH AND WELFARE FUND
366638400	ANN AND ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO LIABILITY PROTECTION PROGRAM
366652702	SWEDISHAMERICAN HOSPITAL SELF INSURANCE TRUST
366673233	RUSH UNIVERSITY MEDICAL CENTER PROFESSIONAL LIABILITY LOSS TRUST
366745055	SOUTH SHORE HOSPITAL PROF LIABILITY TRUST
366784987	NORTHWESTERN UNIVERSITY DISABILITY TRUST
366790210	PREMIER FARNELL CORP HEALTH AND WELFARE BENEFITS PLAN FOR AKRON BRASS RETIREES
366791916	DELTA FAMILY CARE MEDICAL TRUST
366791917	DELTA PILOTS MEDICAL TRUST
366803190	PEOPLES ENERGY CORPORATION LIFE AND HEALTH BENEFIT TRUST
